,UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
2827,676300,2,NULL,2.0,-1.0,NULL
2828,677503,2,NULL,-1.0,9.0,NULL
2829,677946,2,NULL,-1.0,0.0,NULL
2830,680021,2,NULL,1.0,-1.0,NULL
2831,680065,2,NULL,-1.0,2.0,NULL
2832,680166,2,NULL,7.0,-1.0,NULL
2833,680823,2,NULL,-1.0,1.0,NULL
2834,681217,2,NULL,6.0,-1.0,NULL
2835,681530,2,NULL,-1.0,8.0,NULL
2836,682618,2,NULL,-1.0,3.0,NULL
2837,683616,2,NULL,-1.0,4.0,NULL
2838,684106,2,NULL,-1.0,2.0,NULL
2839,685079,2,NULL,7.0,-1.0,NULL
2840,685336,2,NULL,6.0,-1.0,NULL
2841,685581,2,NULL,9.0,-1.0,NULL
2842,685897,2,NULL,5.0,-1.0,NULL
2843,687410,2,NULL,7.0,-1.0,NULL
2844,687621,2,NULL,-1.0,3.0,NULL
2845,688250,2,NULL,-1.0,4.0,NULL
2846,688395,2,NULL,-1.0,1.0,NULL
2847,688459,2,NULL,-1.0,7.0,NULL
2848,688902,2,NULL,4.0,-1.0,NULL
2849,689450,2,NULL,2.0,-1.0,NULL
2850,689553,2,NULL,-1.0,3.0,NULL
2851,690068,2,NULL,-1.0,4.0,NULL
2852,690519,2,NULL,5.0,-1.0,NULL
2853,690992,2,NULL,-1.0,7.0,NULL
2854,692338,2,NULL,8.0,-1.0,NULL
2855,694153,2,NULL,6.0,-1.0,NULL
2856,694362,2,NULL,-1.0,2.0,NULL
2857,694540,2,NULL,-1.0,2.0,NULL
2858,695272,2,NULL,8.0,-1.0,NULL
2859,695518,2,NULL,0.0,-1.0,NULL
2860,696380,2,NULL,-1.0,7.0,NULL
2861,697642,2,NULL,-1.0,8.0,NULL
2862,699009,2,NULL,-1.0,2.0,NULL
2863,699458,2,NULL,3.0,-1.0,NULL
2864,700874,2,NULL,9.0,-1.0,NULL
2865,701778,2,NULL,-1.0,5.0,NULL
2866,701982,2,NULL,-1.0,2.0,NULL
2867,704356,2,NULL,-1.0,6.0,NULL
2868,704573,2,NULL,-1.0,1.0,NULL
2869,704899,2,NULL,-1.0,2.0,NULL
2870,705647,2,NULL,2.0,-1.0,NULL
2871,706185,2,NULL,-1.0,7.0,NULL
2872,706690,2,NULL,-1.0,3.0,NULL
2873,706986,2,NULL,6.0,-1.0,NULL
2874,707911,2,NULL,0.0,-1.0,NULL
2875,709133,2,NULL,7.0,-1.0,NULL
2876,709628,2,NULL,-1.0,2.0,NULL
2877,710033,2,NULL,2.0,-1.0,NULL
2878,710606,2,NULL,2.0,-1.0,NULL
2879,711708,2,NULL,2.0,-1.0,NULL
2880,712176,2,NULL,-1.0,6.0,NULL
2881,712710,2,NULL,6.0,-1.0,NULL
2882,712730,2,NULL,-1.0,3.0,NULL
2883,713759,2,NULL,2.0,-1.0,NULL
2884,714095,2,NULL,-1.0,1.0,NULL
2885,715202,2,NULL,-1.0,3.0,NULL
2886,715443,2,NULL,0.0,-1.0,NULL
2887,716750,2,NULL,-1.0,1.0,NULL
2888,718504,2,NULL,-1.0,7.0,NULL
2889,718604,2,NULL,-1.0,8.0,NULL
2890,718829,2,NULL,-1.0,4.0,NULL
2891,719048,2,NULL,-1.0,7.0,NULL
2892,719304,2,NULL,-1.0,7.0,NULL
2893,720155,2,NULL,5.0,-1.0,NULL
2894,720304,2,NULL,-1.0,5.0,NULL
2895,720999,2,NULL,-1.0,8.0,NULL
2896,721076,2,NULL,-1.0,3.0,NULL
2897,721106,2,NULL,3.0,-1.0,NULL
2898,723483,2,NULL,-1.0,0.0,NULL
2899,724190,2,NULL,5.0,-1.0,NULL
2900,724572,2,NULL,1.0,-1.0,NULL
2901,724828,2,NULL,9.0,-1.0,NULL
2902,724923,2,NULL,6.0,-1.0,NULL
2903,725234,2,NULL,-1.0,8.0,NULL
2904,726242,2,NULL,-1.0,2.0,NULL
2905,726467,2,NULL,-1.0,1.0,NULL
2906,726694,2,NULL,7.0,-1.0,NULL
2907,727127,2,NULL,9.0,-1.0,NULL
2908,727667,2,NULL,3.0,-1.0,NULL
2909,727890,2,NULL,-1.0,8.0,NULL
2910,727960,2,NULL,-1.0,4.0,NULL
2911,728468,2,NULL,-1.0,2.0,NULL
2912,729284,2,NULL,-1.0,3.0,NULL
2913,731153,2,NULL,5.0,-1.0,NULL
2914,731968,2,NULL,7.0,-1.0,NULL
2915,732704,2,NULL,-1.0,5.0,NULL
2916,733560,2,NULL,7.0,-1.0,NULL
2917,734561,2,NULL,-1.0,9.0,NULL
2918,736266,2,NULL,-1.0,9.0,NULL
2919,736520,2,NULL,-1.0,9.0,NULL
2920,737654,2,NULL,5.0,-1.0,NULL
2921,738943,2,NULL,6.0,-1.0,NULL
2922,739193,2,NULL,2.0,-1.0,NULL
2923,739360,2,NULL,-1.0,3.0,NULL
2924,742473,2,NULL,4.0,-1.0,NULL
2925,743117,2,NULL,-1.0,8.0,NULL
2926,743368,2,NULL,-1.0,3.0,NULL
2927,743752,2,NULL,-1.0,5.0,NULL
2928,743765,2,NULL,-1.0,4.0,NULL
2929,743771,2,NULL,-1.0,4.0,NULL
2930,743942,2,NULL,2.0,-1.0,NULL
2931,746012,2,NULL,-1.0,3.0,NULL
2932,746051,2,NULL,1.0,-1.0,NULL
2933,746544,2,NULL,9.0,-1.0,NULL
2934,747539,2,NULL,5.0,-1.0,NULL
2935,747970,2,NULL,3.0,-1.0,NULL
2936,748106,2,NULL,-1.0,7.0,NULL
2937,748499,2,NULL,9.0,-1.0,NULL
2938,750532,2,NULL,-1.0,1.0,NULL
2939,750834,2,NULL,-1.0,7.0,NULL
2940,751732,2,NULL,0.0,-1.0,NULL
2941,751861,2,NULL,9.0,-1.0,NULL
2942,753661,2,NULL,-1.0,1.0,NULL
2943,754773,2,NULL,-1.0,5.0,NULL
2944,755317,2,NULL,-1.0,7.0,NULL
2945,757579,2,NULL,-1.0,4.0,NULL
2946,760310,2,NULL,-1.0,7.0,NULL
2947,761140,2,NULL,-1.0,3.0,NULL
2948,761441,2,NULL,-1.0,5.0,NULL
2949,761538,2,NULL,1.0,-1.0,NULL
2950,763021,2,NULL,-1.0,5.0,NULL
2951,763347,2,NULL,-1.0,2.0,NULL
2952,764133,2,NULL,2.0,-1.0,NULL
2953,764575,2,NULL,4.0,-1.0,NULL
2954,764844,2,NULL,-1.0,1.0,NULL
2955,765502,2,NULL,7.0,-1.0,NULL
2956,765509,2,NULL,-1.0,3.0,NULL
2957,765764,2,NULL,-1.0,4.0,NULL
2958,766395,2,NULL,6.0,-1.0,NULL
2959,768571,2,NULL,-1.0,0.0,NULL
2960,769036,2,NULL,-1.0,3.0,NULL
2961,770150,2,NULL,4.0,-1.0,NULL
2962,770790,2,NULL,6.0,-1.0,NULL
2963,770900,2,NULL,-1.0,2.0,NULL
2964,770990,2,NULL,8.0,-1.0,NULL
2965,771060,2,NULL,5.0,-1.0,NULL
2966,771083,2,NULL,8.0,-1.0,NULL
2967,774325,2,NULL,-1.0,1.0,NULL
2968,774752,2,NULL,-1.0,7.0,NULL
2969,775516,2,NULL,-1.0,2.0,NULL
2970,775637,2,NULL,5.0,-1.0,NULL
2971,776047,2,NULL,6.0,-1.0,NULL
2972,776691,2,NULL,4.0,-1.0,NULL
2973,777623,2,NULL,-1.0,2.0,NULL
2974,780464,2,NULL,5.0,-1.0,NULL
2975,781948,2,NULL,8.0,-1.0,NULL
2976,783159,2,NULL,-1.0,3.0,NULL
2977,783411,2,NULL,5.0,-1.0,NULL
2978,783559,2,NULL,3.0,-1.0,NULL
2979,784105,2,NULL,-1.0,2.0,NULL
2980,786130,2,NULL,-1.0,2.0,NULL
2981,786496,2,NULL,-1.0,2.0,NULL
2982,786729,2,NULL,1.0,-1.0,NULL
2983,787337,2,NULL,1.0,-1.0,NULL
2984,789893,2,NULL,2.0,-1.0,NULL
2985,790445,2,NULL,-1.0,0.0,NULL
2986,791389,2,NULL,4.0,-1.0,NULL
2987,791606,2,NULL,-1.0,3.0,NULL
2988,791762,2,NULL,3.0,-1.0,NULL
2989,791788,2,NULL,5.0,-1.0,NULL
2990,792143,2,NULL,3.0,-1.0,NULL
2991,792199,2,NULL,1.0,-1.0,NULL
2992,793667,2,NULL,2.0,-1.0,NULL
2993,794423,2,NULL,5.0,-1.0,NULL
2994,795526,2,NULL,-1.0,9.0,NULL
2995,796642,2,NULL,2.0,-1.0,NULL
2996,796823,2,NULL,-1.0,3.0,NULL
2997,798431,2,NULL,4.0,-1.0,NULL
2998,799483,2,NULL,-1.0,2.0,NULL
2999,799580,2,NULL,8.0,-1.0,NULL
3000,800509,2,NULL,-1.0,6.0,NULL
3001,801640,2,NULL,-1.0,9.0,NULL
3002,801808,2,NULL,3.0,-1.0,NULL
3003,801863,2,NULL,-1.0,8.0,NULL
3004,802073,2,NULL,4.0,-1.0,NULL
3005,802364,2,NULL,2.0,-1.0,NULL
3006,803443,2,NULL,4.0,-1.0,NULL
3007,803635,2,NULL,-1.0,6.0,NULL
3008,803980,2,NULL,4.0,-1.0,NULL
3009,804241,2,NULL,-1.0,9.0,NULL
3010,804281,2,NULL,-1.0,1.0,NULL
3011,804456,2,NULL,9.0,-1.0,NULL
3012,804886,2,NULL,-1.0,1.0,NULL
3013,805457,2,NULL,6.0,-1.0,NULL
3014,805940,2,NULL,5.0,-1.0,NULL
3015,806176,2,NULL,-1.0,7.0,NULL
3016,807399,2,NULL,-1.0,2.0,NULL
3017,808110,2,NULL,-1.0,7.0,NULL
3018,808473,2,NULL,-1.0,5.0,NULL
3019,808911,2,NULL,-1.0,4.0,NULL
3020,809741,2,NULL,7.0,-1.0,NULL
3021,810226,2,NULL,-1.0,0.0,NULL
3022,810545,2,NULL,-1.0,8.0,NULL
3023,810701,2,NULL,-1.0,3.0,NULL
3024,813881,2,NULL,5.0,-1.0,NULL
3025,815017,2,NULL,6.0,-1.0,NULL
3026,816325,2,NULL,0.0,-1.0,NULL
3027,816713,2,NULL,2.0,-1.0,NULL
3028,817803,2,NULL,-1.0,1.0,NULL
3029,818758,2,NULL,8.0,-1.0,NULL
3030,818759,2,NULL,-1.0,3.0,NULL
3031,819242,2,NULL,-1.0,9.0,NULL
3032,820312,2,NULL,2.0,-1.0,NULL
3033,820647,2,NULL,-1.0,6.0,NULL
3034,820814,2,NULL,-1.0,2.0,NULL
3035,821259,2,NULL,-1.0,2.0,NULL
3036,821541,2,NULL,7.0,-1.0,NULL
3037,822876,2,NULL,-1.0,8.0,NULL
3038,824951,2,NULL,-1.0,6.0,NULL
3039,826412,2,NULL,9.0,-1.0,NULL
3040,827034,2,NULL,-1.0,8.0,NULL
3041,828947,2,NULL,0.0,-1.0,NULL
3042,829158,2,NULL,-1.0,7.0,NULL
3043,829292,2,NULL,4.0,-1.0,NULL
3044,830655,2,NULL,6.0,-1.0,NULL
3045,830889,2,NULL,-1.0,4.0,NULL
3046,831105,2,NULL,-1.0,6.0,NULL
3047,831242,2,NULL,3.0,-1.0,NULL
3048,831295,2,NULL,5.0,-1.0,NULL
3049,832296,2,NULL,1.0,-1.0,NULL
3050,832685,2,NULL,2.0,-1.0,NULL
3051,833624,2,NULL,-1.0,8.0,NULL
3052,835103,2,NULL,3.0,-1.0,NULL
3053,835196,2,NULL,-1.0,1.0,NULL
3054,837541,2,NULL,-1.0,0.0,NULL
3055,837642,2,NULL,-1.0,1.0,NULL
3056,837833,2,NULL,-1.0,8.0,NULL
3057,839839,2,NULL,4.0,-1.0,NULL
3058,839974,2,NULL,-1.0,2.0,NULL
3059,841267,2,NULL,-1.0,3.0,NULL
3060,842000,2,NULL,9.0,-1.0,NULL
3061,842308,2,NULL,0.0,-1.0,NULL
3062,842426,2,NULL,-1.0,2.0,NULL
3063,842552,2,NULL,-1.0,8.0,NULL
3064,844319,2,NULL,-1.0,6.0,NULL
3065,845315,2,NULL,4.0,-1.0,NULL
3066,845557,2,NULL,6.0,-1.0,NULL
3067,845573,2,NULL,5.0,-1.0,NULL
3068,845622,2,NULL,9.0,-1.0,NULL
3069,845682,2,NULL,-1.0,9.0,NULL
3070,846264,2,NULL,3.0,-1.0,NULL
3071,846547,2,NULL,1.0,-1.0,NULL
3072,846835,2,NULL,-1.0,6.0,NULL
3073,848091,2,NULL,3.0,-1.0,NULL
3074,849724,2,NULL,7.0,-1.0,NULL
3075,849762,2,NULL,-1.0,7.0,NULL
3076,850692,2,NULL,-1.0,8.0,NULL
3077,851247,2,NULL,-1.0,2.0,NULL
3078,851321,2,NULL,1.0,-1.0,NULL
3079,851769,2,NULL,2.0,-1.0,NULL
3080,851827,2,NULL,-1.0,5.0,NULL
3081,852178,2,NULL,4.0,-1.0,NULL
3082,853096,2,NULL,-1.0,1.0,NULL
3083,853347,2,NULL,3.0,-1.0,NULL
3084,854119,2,NULL,-1.0,8.0,NULL
3085,856054,2,NULL,3.0,-1.0,NULL
3086,856734,2,NULL,-1.0,6.0,NULL
3087,858084,2,NULL,-1.0,8.0,NULL
3088,858763,2,NULL,-1.0,4.0,NULL
3089,858986,2,NULL,-1.0,9.0,NULL
3090,859070,2,NULL,0.0,-1.0,NULL
3091,859360,2,NULL,7.0,-1.0,NULL
3092,861162,2,NULL,6.0,-1.0,NULL
3093,861214,2,NULL,6.0,-1.0,NULL
3094,862296,2,NULL,-1.0,6.0,NULL
3095,862377,2,NULL,-1.0,2.0,NULL
3096,862403,2,NULL,8.0,-1.0,NULL
3097,862515,2,NULL,3.0,-1.0,NULL
3098,862706,2,NULL,2.0,-1.0,NULL
3099,862968,2,NULL,9.0,-1.0,NULL
3100,863322,2,NULL,-1.0,0.0,NULL
3101,863324,2,NULL,8.0,-1.0,NULL
3102,863444,2,NULL,2.0,-1.0,NULL
3103,863661,2,NULL,-1.0,8.0,NULL
3104,863813,2,NULL,9.0,-1.0,NULL
3105,864075,2,NULL,5.0,-1.0,NULL
3106,864545,2,NULL,-1.0,3.0,NULL
3107,865395,2,NULL,0.0,-1.0,NULL
3108,868254,2,NULL,-1.0,7.0,NULL
3109,868314,2,NULL,-1.0,2.0,NULL
3110,868484,2,NULL,7.0,-1.0,NULL
3111,868782,2,NULL,0.0,-1.0,NULL
3112,871461,2,NULL,6.0,-1.0,NULL
3113,873654,2,NULL,-1.0,7.0,NULL
3114,874117,2,NULL,-1.0,2.0,NULL
3115,874319,2,NULL,4.0,-1.0,NULL
3116,874500,2,NULL,1.0,-1.0,NULL
3117,874530,2,NULL,2.0,-1.0,NULL
3118,874759,2,NULL,-1.0,6.0,NULL
3119,874791,2,NULL,-1.0,6.0,NULL
3120,875699,2,NULL,5.0,-1.0,NULL
3121,876659,2,NULL,-1.0,0.0,NULL
3122,876806,2,NULL,2.0,-1.0,NULL
3123,876974,2,NULL,-1.0,7.0,NULL
3124,877354,2,NULL,0.0,-1.0,NULL
3125,877546,2,NULL,3.0,-1.0,NULL
3126,877632,2,NULL,-1.0,7.0,NULL
3127,877748,2,NULL,6.0,-1.0,NULL
3128,878409,2,NULL,9.0,-1.0,NULL
3129,879295,2,NULL,0.0,-1.0,NULL
3130,879539,2,NULL,0.0,-1.0,NULL
3131,879882,2,NULL,-1.0,6.0,NULL
3132,880166,2,NULL,2.0,-1.0,NULL
3133,880388,2,NULL,-1.0,9.0,NULL
3134,881767,2,NULL,1.0,-1.0,NULL
3135,882087,2,NULL,-1.0,3.0,NULL
3136,882171,2,NULL,-1.0,9.0,NULL
3137,882346,2,NULL,6.0,-1.0,NULL
3138,882414,2,NULL,5.0,-1.0,NULL
3139,882616,2,NULL,-1.0,6.0,NULL
3140,882791,2,NULL,-1.0,2.0,NULL
3141,882823,2,NULL,-1.0,0.0,NULL
3142,884478,2,NULL,-1.0,2.0,NULL
3143,884727,2,NULL,6.0,-1.0,NULL
3144,885352,2,NULL,6.0,-1.0,NULL
3145,886203,2,NULL,1.0,-1.0,NULL
3146,886905,2,NULL,4.0,-1.0,NULL
3147,887203,2,NULL,-1.0,3.0,NULL
3148,889076,2,NULL,-1.0,0.0,NULL
3149,889268,2,NULL,-1.0,6.0,NULL
3150,889317,2,NULL,-1.0,8.0,NULL
3151,890946,2,NULL,-1.0,4.0,NULL
3152,891174,2,NULL,6.0,-1.0,NULL
3153,891680,2,NULL,5.0,-1.0,NULL
3154,892017,2,NULL,8.0,-1.0,NULL
3155,892437,2,NULL,-1.0,1.0,NULL
3156,892938,2,NULL,-1.0,3.0,NULL
3157,893680,2,NULL,-1.0,3.0,NULL
3158,893752,2,NULL,3.0,-1.0,NULL
3159,896166,2,NULL,3.0,-1.0,NULL
3160,897887,2,NULL,0.0,-1.0,NULL
3161,898487,2,NULL,1.0,-1.0,NULL
3162,898588,2,NULL,-1.0,8.0,NULL
3163,898726,2,NULL,-1.0,7.0,NULL
3164,899698,2,NULL,8.0,-1.0,NULL
3165,900180,2,NULL,-1.0,5.0,NULL
3166,900380,2,NULL,-1.0,5.0,NULL
3167,900972,2,NULL,-1.0,8.0,NULL
3168,901889,2,NULL,8.0,-1.0,NULL
3169,902807,2,NULL,-1.0,0.0,NULL
3170,903310,2,NULL,4.0,-1.0,NULL
3171,903521,2,NULL,8.0,-1.0,NULL
3172,903556,2,NULL,-1.0,3.0,NULL
3173,903830,2,NULL,9.0,-1.0,NULL
3174,904808,2,NULL,-1.0,9.0,NULL
3175,905081,2,NULL,5.0,-1.0,NULL
3176,905301,2,NULL,0.0,-1.0,NULL
3177,905379,2,NULL,2.0,-1.0,NULL
3178,910290,2,NULL,-1.0,6.0,NULL
3179,910547,2,NULL,5.0,-1.0,NULL
3180,910634,2,NULL,-1.0,3.0,NULL
3181,912664,2,NULL,4.0,-1.0,NULL
3182,912700,2,NULL,-1.0,3.0,NULL
3183,913143,2,NULL,-1.0,2.0,NULL
3184,913418,2,NULL,-1.0,6.0,NULL
3185,914706,2,NULL,-1.0,1.0,NULL
3186,915237,2,NULL,8.0,-1.0,NULL
3187,915871,2,NULL,1.0,-1.0,NULL
3188,916191,2,NULL,1.0,-1.0,NULL
3189,916270,2,NULL,5.0,-1.0,NULL
3190,916296,2,NULL,-1.0,0.0,NULL
3191,916936,2,NULL,6.0,-1.0,NULL
3192,917266,2,NULL,5.0,-1.0,NULL
3193,920246,2,NULL,2.0,-1.0,NULL
3194,921129,2,NULL,-1.0,7.0,NULL
3195,921421,2,NULL,-1.0,7.0,NULL
3196,921537,2,NULL,-1.0,3.0,NULL
3197,923161,2,NULL,-1.0,1.0,NULL
3198,923688,2,NULL,-1.0,9.0,NULL
3199,924252,2,NULL,-1.0,2.0,NULL
3200,924580,2,NULL,7.0,-1.0,NULL
3201,925552,2,NULL,-1.0,0.0,NULL
3202,926404,2,NULL,-1.0,9.0,NULL
3203,926626,2,NULL,4.0,-1.0,NULL
3204,927523,2,NULL,1.0,-1.0,NULL
3205,927709,2,NULL,-1.0,3.0,NULL
3206,928930,2,NULL,-1.0,8.0,NULL
3207,930495,2,NULL,-1.0,2.0,NULL
3208,930890,2,NULL,-1.0,9.0,NULL
3209,931757,2,NULL,-1.0,5.0,NULL
3210,932025,2,NULL,9.0,-1.0,NULL
3211,932204,2,NULL,-1.0,1.0,NULL
3212,932252,2,NULL,-1.0,4.0,NULL
3213,932824,2,NULL,9.0,-1.0,NULL
3214,933894,2,NULL,-1.0,0.0,NULL
3215,934769,2,NULL,7.0,-1.0,NULL
3216,934820,2,NULL,-1.0,6.0,NULL
3217,934894,2,NULL,6.0,-1.0,NULL
3218,934916,2,NULL,3.0,-1.0,NULL
3219,935934,2,NULL,-1.0,2.0,NULL
3220,937771,2,NULL,7.0,-1.0,NULL
3221,937834,2,NULL,4.0,-1.0,NULL
3222,938671,2,NULL,8.0,-1.0,NULL
3223,939969,2,NULL,-1.0,3.0,NULL
3224,940411,2,NULL,4.0,-1.0,NULL
3225,940772,2,NULL,0.0,-1.0,NULL
3226,940910,2,NULL,-1.0,3.0,NULL
3227,941121,2,NULL,6.0,-1.0,NULL
3228,942776,2,NULL,6.0,-1.0,NULL
3229,943445,2,NULL,3.0,-1.0,NULL
3230,943639,2,NULL,-1.0,3.0,NULL
3231,944832,2,NULL,5.0,-1.0,NULL
3232,946265,2,NULL,5.0,-1.0,NULL
3233,947077,2,NULL,3.0,-1.0,NULL
3234,947659,2,NULL,-1.0,4.0,NULL
3235,948644,2,NULL,-1.0,7.0,NULL
3236,948694,2,NULL,-1.0,6.0,NULL
3237,950592,2,NULL,2.0,-1.0,NULL
3238,950922,2,NULL,3.0,-1.0,NULL
3239,952511,2,NULL,-1.0,1.0,NULL
3240,954065,2,NULL,4.0,-1.0,NULL
3241,954148,2,NULL,3.0,-1.0,NULL
3242,954175,2,NULL,-1.0,7.0,NULL
3243,955714,2,NULL,2.0,-1.0,NULL
3244,956002,2,NULL,-1.0,1.0,NULL
3245,956680,2,NULL,9.0,-1.0,NULL
3246,956987,2,NULL,6.0,-1.0,NULL
3247,957857,2,NULL,-1.0,9.0,NULL
3248,958255,2,NULL,-1.0,7.0,NULL
3249,958900,2,NULL,-1.0,2.0,NULL
3250,959125,2,NULL,9.0,-1.0,NULL
3251,960679,2,NULL,7.0,-1.0,NULL
3252,962460,2,NULL,2.0,-1.0,NULL
3253,963024,2,NULL,-1.0,3.0,NULL
3254,964163,2,NULL,9.0,-1.0,NULL
3255,964670,2,NULL,5.0,-1.0,NULL
3256,965110,2,NULL,-1.0,2.0,NULL
3257,965160,2,NULL,8.0,-1.0,NULL
3258,966863,2,NULL,7.0,-1.0,NULL
3259,967336,2,NULL,-1.0,0.0,NULL
3260,967977,2,NULL,-1.0,9.0,NULL
3261,969770,2,NULL,0.0,-1.0,NULL
3262,969791,2,NULL,2.0,-1.0,NULL
3263,970891,2,NULL,-1.0,4.0,NULL
3264,973210,2,NULL,9.0,-1.0,NULL
3265,973748,2,NULL,-1.0,9.0,NULL
3266,974302,2,NULL,-1.0,3.0,NULL
3267,974333,2,NULL,2.0,-1.0,NULL
3268,974528,2,NULL,-1.0,5.0,NULL
3269,975221,2,NULL,-1.0,6.0,NULL
3270,976153,2,NULL,4.0,-1.0,NULL
3271,977661,2,NULL,-1.0,6.0,NULL
3272,978925,2,NULL,0.0,-1.0,NULL
3273,979396,2,NULL,-1.0,7.0,NULL
3274,979554,2,NULL,5.0,-1.0,NULL
3275,980599,2,NULL,9.0,-1.0,NULL
3276,980699,2,NULL,-1.0,8.0,NULL
3277,981691,2,NULL,-1.0,2.0,NULL
3278,981778,2,NULL,1.0,-1.0,NULL
3279,982229,2,NULL,-1.0,1.0,NULL
3280,982475,2,NULL,-1.0,7.0,NULL
3281,982899,2,NULL,0.0,-1.0,NULL
3282,983233,2,NULL,-1.0,6.0,NULL
3283,984608,2,NULL,-1.0,2.0,NULL
3284,984700,2,NULL,8.0,-1.0,NULL
3285,986305,2,NULL,-1.0,5.0,NULL
3286,986506,2,NULL,5.0,-1.0,NULL
3287,986915,2,NULL,-1.0,6.0,NULL
3288,987237,2,NULL,2.0,-1.0,NULL
3289,988065,2,NULL,-1.0,2.0,NULL
3290,988214,2,NULL,-1.0,4.0,NULL
3291,988866,2,NULL,4.0,-1.0,NULL
3292,988988,2,NULL,-1.0,4.0,NULL
3293,989441,2,NULL,-1.0,6.0,NULL
3294,989675,2,NULL,-1.0,7.0,NULL
3295,989704,2,NULL,-1.0,5.0,NULL
3296,989742,2,NULL,-1.0,8.0,NULL
3297,990643,2,NULL,6.0,-1.0,NULL
3298,990927,2,NULL,-1.0,1.0,NULL
3299,991363,2,NULL,-1.0,6.0,NULL
3300,992750,2,NULL,5.0,-1.0,NULL
3301,993632,2,NULL,7.0,-1.0,NULL
3302,994022,2,NULL,-1.0,2.0,NULL
3303,994431,2,NULL,1.0,-1.0,NULL
3304,995674,2,NULL,-1.0,4.0,NULL
3305,996990,2,NULL,-1.0,8.0,NULL
3306,997596,2,NULL,-1.0,9.0,NULL
3307,997654,2,NULL,1.0,-1.0,NULL
3308,997720,2,NULL,5.0,-1.0,NULL
3309,997887,2,NULL,-1.0,2.0,NULL
3310,997962,2,NULL,-1.0,6.0,NULL
3311,998055,2,NULL,-1.0,8.0,NULL
3312,998540,2,NULL,-1.0,7.0,NULL
3313,999628,2,NULL,-1.0,4.0,NULL
3314,999690,2,NULL,2.0,-1.0,NULL
3315,999839,2,NULL,4.0,-1.0,NULL
3316,1001159,2,NULL,-1.0,3.0,NULL
3317,1001603,2,NULL,-1.0,4.0,NULL
3318,1002432,2,NULL,-1.0,0.0,NULL
3319,1002548,2,NULL,9.0,-1.0,NULL
3320,1002682,2,NULL,-1.0,7.0,NULL
3321,1003554,2,NULL,7.0,-1.0,NULL
3322,1004388,2,NULL,4.0,-1.0,NULL
3323,1005746,2,NULL,3.0,-1.0,NULL
3324,1006284,2,NULL,6.0,-1.0,NULL
3325,1007828,2,NULL,-1.0,2.0,NULL
3326,1008804,2,NULL,-1.0,4.0,NULL
3327,1009207,2,NULL,-1.0,1.0,NULL
3328,1009685,2,NULL,-1.0,7.0,NULL
3329,1010651,2,NULL,1.0,-1.0,NULL
3330,1010720,2,NULL,-1.0,9.0,NULL
3331,1010982,2,NULL,3.0,-1.0,NULL
3332,1011603,2,NULL,6.0,-1.0,NULL
3333,1012678,2,NULL,6.0,-1.0,NULL
3334,1013932,2,NULL,4.0,-1.0,NULL
3335,1014628,2,NULL,-1.0,0.0,NULL
3336,1015070,2,NULL,-1.0,2.0,NULL
3337,1016263,2,NULL,-1.0,6.0,NULL
3338,1016615,2,NULL,0.0,-1.0,NULL
3339,1017073,2,NULL,1.0,-1.0,NULL
3340,1017760,2,NULL,-1.0,3.0,NULL
3341,1018269,2,NULL,6.0,-1.0,NULL
3342,1018548,2,NULL,0.0,-1.0,NULL
3343,1018566,2,NULL,1.0,-1.0,NULL
3344,1018956,2,NULL,-1.0,8.0,NULL
3345,1019184,2,NULL,9.0,-1.0,NULL
3346,1019796,2,NULL,8.0,-1.0,NULL
3347,1020453,2,NULL,-1.0,9.0,NULL
3348,1021179,2,NULL,-1.0,7.0,NULL
3349,1387,3,7.0,NULL,NULL,NULL
3350,1584,3,4.0,NULL,NULL,NULL
3351,2245,3,1.0,NULL,NULL,NULL
3352,3053,3,4.0,NULL,NULL,NULL
3353,3462,3,2.0,NULL,NULL,NULL
3354,5321,3,8.0,NULL,NULL,NULL
3355,5546,3,7.0,NULL,NULL,NULL
3356,5986,3,8.0,NULL,NULL,NULL
3357,6012,3,0.0,NULL,NULL,NULL
3358,6386,3,6.0,NULL,NULL,NULL
3359,6431,3,9.0,NULL,NULL,NULL
3360,7030,3,2.0,NULL,NULL,NULL
3361,8325,3,0.0,NULL,NULL,NULL
3362,8383,3,8.0,NULL,NULL,NULL
3363,9653,3,6.0,NULL,NULL,NULL
3364,10372,3,2.0,NULL,NULL,NULL
3365,12103,3,1.0,NULL,NULL,NULL
3366,12358,3,7.0,NULL,NULL,NULL
3367,12489,3,4.0,NULL,NULL,NULL
3368,13020,3,3.0,NULL,NULL,NULL
3369,13643,3,6.0,NULL,NULL,NULL
3370,14428,3,2.0,NULL,NULL,NULL
3371,15494,3,5.0,NULL,NULL,NULL
3372,16710,3,5.0,NULL,NULL,NULL
3373,17640,3,2.0,NULL,NULL,NULL
3374,17818,3,8.0,NULL,NULL,NULL
3375,18052,3,4.0,NULL,NULL,NULL
3376,18960,3,0.0,NULL,NULL,NULL
3377,19424,3,8.0,NULL,NULL,NULL
3378,21835,3,7.0,NULL,NULL,NULL
3379,24380,3,2.0,NULL,NULL,NULL
3380,25206,3,9.0,NULL,NULL,NULL
3381,26313,3,2.0,NULL,NULL,NULL
3382,27059,3,0.0,NULL,NULL,NULL
3383,27247,3,8.0,NULL,NULL,NULL
3384,27514,3,9.0,NULL,NULL,NULL
